,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
171,198,524,Daithaico Tatip,96,Ink Pen,Gear,Google pay,9,0.2,2022-05-17 08:32:55,Egypt,Cairo,Blacksmithery.com,19,Y,
172,199,699,Sevet Wena,58,Crystal (Arcane Focus),Gear,Paypal,10,10.0,2022-03-23 09:55:23,Brazil,Belém,Blacksmithery.com,26,N,Failed to Authenticate buyer
173,200,395,Arthensewh Mphe,52,Alchemist's Fire (flask),Gear,Apple pay,10,50.0,2022-05-24 07:59:56,United States,Los Angeles,Etsy.com,28,Y,
174,201,940,Wionincu Precofis,63,Backpack,Gear,Gift card,9,20.0,2022-04-24 17:39:21,United States,San Francisco,Blacksmithery.com,32,Y,
175,202,485,Averedo Skede,99,Hooded Lantern,Gear,Gift card,1,5.0,2022-03-22 02:42:40,United States,New York,yeoldestore.com,33,Y,
176,203,195,Attise Geshora,102,Potion of Healing,Gear,Paypal,1,50.0,2022-07-14 18:31:47,Indonesia,Jakarta,Etsy.com,27,Y,
177,204,611,Mowal Tarmbsl,12,Plate,Armor,Venmo,8,1500.0,2022-04-17 07:05:04,United States,New York,yeoldestore.com,26,Y,
178,205,578,Esim Mesin,71,Chain (10 ft),Gear,Apple pay,2,5.0,2022-02-08 22:00:20,United States,New York,yeoldestore.com,29,N,Payment site timed out
179,206,248,Olysp Sereca,6,Scale Mail,Armor,Gift card,9,50.0,2022-04-11 20:11:24,China,Chongqing,yeoldestore.com,34,N,Payment site timed out
180,207,788,Rorev Bjanenord,12,Plate,Armor,Apple pay,4,1500.0,2022-05-09 09:54:15,Bangladesh,Tokyo,Hardhat.com,30,N,Payment site timed out
181,208,179,Allab Fffat,102,Potion of Healing,Gear,Souls of my Enemys,2,50.0,2022-06-10 09:13:54,China,Nanyang,Etsy.com,27,N,Insuffecient Souls
182,209,31,Wisiripp Hndivisod,109,Waterskin,Gear,Google pay,4,2.0,2022-02-08 02:09:07,Japan,Tokyo,Hardhat.com,20,N,Payment site timed out
183,210,768,Ovesp Rerfore,68,Bucket,Gear,Paypal,4,1.5,2022-03-18 12:11:45,United States,New York,Hardhat.com,28,N,Insuffecient Funds
184,211,507,Tome Theare,2,Leather,Armor,Cash app,7,10.0,2022-01-20 22:12:43,China,Foshan,Walmart.com,22,N,Insuffecient Funds
185,212,73,Medof Indor,104,Robes,Gear,Souls of my Enemys,4,10.0,2022-06-20 19:37:42,India,Kolkāta,Blacksmithery.com,28,Y,
186,214,871,Feeued Aretystre,51,Acid (vial),Gear,Gift card,9,25.0,2022-05-15 21:59:52,China,Guangzhou,LarpersTrove.com,35,Y,
187,215,431,Croerel Nthande,59,Orb (Arcane Focus),Gear,Apple pay,5,20.0,2022-02-10 03:23:13,United States,New York,Blacksmithery.com,31,N,Payment site timed out
188,216,950,Pilaldvin Aruander,83,Wooden Staff (Druidic Focus),Gear,Paypal,6,5.0,2022-06-16 01:23:43,United States,Miami,LarpersTrove.com,29,N,Failed to Authenticate buyer
189,217,411,Borit Mophect,76,Costume Clothes,Gear,Paypal,3,15.0,2022-05-23 02:34:56,United States,New York,Blacksmithery.com,30,Y,
190,218,158,Inon 4 Jupacic,40,Scimitar,Weapons,Paypal,4,25.0,2022-06-04 07:42:54,India,Delhi,Etsy.com,31,Y,
191,219,58,Atai Marinss,64,Ball Bearings (100),Gear,Credit Card,5,20.0,2022-03-29 10:40:40,United States,New York,yeoldestore.com,19,N,Incorrect CCV
192,220,86,Weshedora Arssoontw,49,Longbow,Weapons,Souls of my Enemys,5,50.0,2022-04-11 01:12:12,Australia,Melbourne,Amazon.com,29,Y,
193,221,508,Deer Ondio,29,Flail,Weapons,Apple pay,4,10.0,2022-01-07 22:00:27,Russia,Moscow,Blacksmithery.com,32,N,Failed to Authenticate buyer
194,223,890,Code Pouni,77,Fine Clothes,Gear,Paypal,10,150.0,2022-05-23 20:51:27,Brazil,São Paulo,Hardhat.com,32,N,Failed to Authenticate buyer
195,224,339,Plath Patath,46,Blowgun,Weapons,Google pay,3,10.0,2022-08-16 02:48:43,China,Beijing,yeoldestore.com,21,Y,
196,225,714,Atre Thage,108,Vial,Gear,Gift card,6,1.0,2022-01-07 21:22:41,United States,Chicago,Hardhat.com,36,Y,
197,226,842,Utyn Pis,49,Longbow,Weapons,Apple pay,5,50.0,2022-05-10 06:38:36,United States,Minneapolis,Amazon.com,33,Y,
198,228,316,Wingr Idilantrty,93,Hourglass,Gear,Venmo,5,25.0,2022-08-02 02:52:38,China,Xinyang,yeoldestore.com,27,Y,
199,229,153,Telinsc Ter,3,Studded Leather,Armor,Gift card,4,45.0,2022-01-25 19:10:00,India,Delhi,Etsy.com,38,N,Insuffecient Funds
200,231,400,Tisuso Sie,101,Basic Poison (Vial),Gear,Cash app,9,100.0,2022-06-17 20:14:46,China,Guangzhou,LarpersTrove.com,24,N,Insuffecient Funds
201,232,704,Gattid Othey,89,Amulet (Holy Symbol),Gear,Apple pay,6,5.0,2022-02-25 22:32:27,Turkey,Istanbul,yeoldestore.com,34,Y,
202,233,205,Dyeadem Spast,80,Crowbar,Gear,Paypal,7,2.0,2022-03-10 12:43:12,China,Tangshan,Blacksmithery.com,33,Y,
203,235,424,Anderis Appuccu,36,Maul,Weapons,Paypal,9,10.0,2022-02-14 08:52:56,China,Weifang,Walmart.com,34,N,Failed to Authenticate buyer
204,236,21,Seier Tsadinesha,4,Hide,Armor,Credit Card,3,10.0,2022-08-16 11:31:39,India,Raipur,Amazon.com,20,Y,
205,237,753,Utorisi Ongin,60,Rod (Arcane Focus),Gear,Gift card,3,10.0,2022-02-11 05:15:03,India,Delhi,LarpersTrove.com,39,N,Insuffecient Funds
206,238,542,Tin Fealeri,105,Rope (50 ft),Gear,Google pay,4,10.0,2022-03-14 07:36:11,United States,Atlanta,Amazon.com,22,N,Failed to Authenticate buyer
207,239,708,Trandit Oseweme,8,Half Plate,Armor,Paypal,4,750.0,2022-03-08 12:13:10,Peru,Lima,Walmart.com,35,N,Failed to Authenticate buyer
208,240,247,Iro Grio,2,Leather,Armor,Apple pay,1,10.0,2022-02-21 11:26:21,United States,New York,Amazon.com,35,Y,
209,241,423,Onenke Ser,15,Dagger,Weapons,Credit Card,4,2.0,2022-02-22 13:11:44,United States,Los Angeles,Blacksmithery.com,21,N,Incorrect CCV
210,242,43,Nederisth Socomi,9,Ring Mail,Armor,Apple pay,5,30.0,2022-03-27 14:32:22,United States,New York,Blacksmithery.com,36,Y,
211,244,270,Colyo Pure,54,Blowgun Needles (50),Gear,Google pay,5,10.0,2022-06-04 09:30:12,Thailand,Bangkok,Hardhat.com,23,Y,
212,246,348,Dorsi Sasme,4,Hide,Armor,Paypal,4,10.0,2022-07-08 0:27:58,France,Paris,Walmart.com,37,N,Payment site timed out
213,247,612,Omate Lathasef,34,Lance,Weapons,Google pay,8,10.0,2022-03-09 14:20:22,United States,Atlanta,Hardhat.com,24,Y,
214,248,833,Arr Ore,94,Hunting Trap,Gear,Venmo,3,5.0,2022-01-16 22:03:28,United States,Minneapolis,Hardhat.com,29,N,Insuffecient Funds
215,250,613,Teror Oherint,65,Bedroll,Gear,Paypal,5,1000.0,2022-06-12 06:58:50,China,Zigong,LarpersTrove.com,38,N,Failed to Authenticate buyer
216,251,317,Itinan Autaum,95,Ink (1 ounce bottle),Gear,Venmo,10,1.0,2022-03-24 14:03:25,China,Shenzhen,Amazon.com,31,N,Payment site timed out
217,252,981,Ddedendul Astathangi_i,25,Dart,Weapons,Gift card,9,0.5,2022-04-13 06:53:42,Kazakhstan,Nur-Sultan,Etsy.com,40,N,Insuffecient Funds
218,253,52,Tericin Ollsider,49,Longbow,Weapons,Apple pay,5,50.0,2022-03-06 12:53:43,Indonesia,Jakarta,Hardhat.com,37,N,Payment site timed out
219,254,286,Femered Con,82,Totem (Druidic Focus),Gear,Credit Card,9,1.0,2022-08-04 22:31:21,Japan,Tokyo,Amazon.com,22,N,Card Type Not Supported
220,255,415,Eead Mber,100,Oil (Flask),Gear,Paypal,6,1.0,2022-03-20 02:27:29,United States,New York,LarpersTrove.com,39,Y,
221,256,556,Oft Al~lor,102,Potion of Healing,Gear,Credit Card,1,50.0,2022-01-02 11:09:21,China,Beijing,LarpersTrove.com,23,N,Card Type Not Supported
222,257,363,Endedenge Dmbyov,105,Rope (50 ft),Gear,Paypal,1,10.0,2022-06-18 07:08:16,United States,Minneapolis,Amazon.com,40,N,Insuffecient Funds
223,258,701,Onghicha Amoffifor,62,Wand (Arcane Focus),Gear,Gift card,6,10.0,2022-07-12 04:47:14,India,Delhi,yeoldestore.com,41,Y,
224,259,765,Alyerve Sexcryond,25,Dart,Weapons,Apple pay,4,0.5,2022-02-16 01:59:32,India,Delhi,LarpersTrove.com,38,Y,
225,260,183,Cach Alatidsll,90,Emblem (Holy Symbol),Gear,Venmo,7,5.0,2022-03-31 22:32:50,Iran,Mashhad,Etsy.com,32,N,Payment site timed out
226,261,331,Funiasi Thoo,37,Morningstar,Weapons,Souls of my Enemys,8,15.0,2022-07-30 11:16:56,China,Shangrao,LarpersTrove.com,32,Y,
227,262,339,Plath Patath,104,Robes,Gear,Souls of my Enemys,3,10.0,2022-02-20 00:51:24,China,Beijing,Amazon.com,33,N,Insuffecient Souls
228,263,832,Ioatitop Theden,107,Torch,Gear,Paypal,9,1.0,2022-05-11 08:21:39,United States,New York,Blacksmithery.com,41,N,Failed to Authenticate buyer
229,265,201,Blarai Duesesit,95,Ink (1 ounce bottle),Gear,Paypal,10,1.0,2022-04-22 14:55:17,United States,New York,Walmart.com,42,N,Failed to Authenticate buyer
230,266,274,Thaguged Byelalthen,47,Hand Crossbow,Weapons,Souls of my Enemys,6,75.0,2022-03-06 15:40:26,Uzbekistan,Istanbul,Amazon.com,35,Y,
231,267,922,Trionk Thaso,27,Sling,Weapons,Paypal,5,1.0,2022-07-04 19:33:32,India,Delhi,yeoldestore.com,43,Y,
232,268,663,Onant Hedo,101,Basic Poison (Vial),Gear,Credit Card,5,100.0,2022-03-27 17:24:05,China,Shangqiu,LarpersTrove.com,24,Y,
233,269,101,Didr Tasorhans,19,Light Hammer,Weapons,Paypal,7,2.0,2022-03-27 00:46:24,India,Delhi,Blacksmithery.com,44,N,Payment site timed out
234,270,171,Ten Cthe,59,Orb (Arcane Focus),Gear,Venmo,5,20.0,2022-05-22 03:37:23,Jhpan,Kawasaki,Amazon.com,33,N,Failed to Authenticate buyer
235,271,143,Gugrande Terisi,36,Maul,Weapons,Souls of my Enemys,5,10.0,2022-08-14 19:31:43,Japan,Tokyo,Amazon.com,36,N,Soul type not excepted
236,272,102,Ffrernki Cofo,92,Holy Water (Flask),Gear,Gift card,5,25.0,2022-04-28 09:00:50,Egypt,Alexandria,Etsy.com,42,N,Insuffecient Funds
237,273,588,Ousig Adug,54,Blowgun Needles (50),Gear,Credit Card,3,10.0,2022-03-04 09:20:06,Brazil,Juiz de Fora,Amazon.com,25,Y,
238,274,803,Rersyonese Urseee,93,Hourglass,Gear,Apple pay,7,25.0,2022-01-10 07:21:45,United States,New York,Walmart.com,39,N,Payment site timed out
239,275,111,Prtou Menounder,8,Half Plate,Armor,Souls of my Enemys,5,750.0,2022-06-21 18:47:56,China,Guangzhou,LarpersTrove.com,37,N,Soul type not excepted
240,276,985,Foprsecag Burr,75,Common Clothes,Gear,Paypal,8,5.0,2022-04-05 06:21:33,United States,Los Angeles,yeoldestore.com,45,Y,
241,277,775,Asi Cieclede,8,Half Plate,Armor,Apple pay,4,750.0,2022-06-01 03:27:43,China,Beijing,LarpersTrove.com,40,Y,
242,278,805,Ofengn Lvinertane,8,Half Plate,Armor,Venmo,1,750.0,2022-06-09 03:58:35,Philippines,Manila,Walmart.com,34,N,Payment site timed out
243,280,976,Trat Atelstr,84,Yew Wand (Druidic Focus),Gear,Gift card,4,10.0,2022-01-15 00:30:12,China,Chengdu,LarpersTrove.com,43,N,Failed to Authenticate buyer
244,281,600,Sthec>cl Fiv,13,Shield,Armor,Cash app,6,10.0,2022-02-17 01:56:08,China,Suzhou,LarpersTrove.com,25,Y,
245,282,649,Horse Rumati,60,Rod (Arcane Focus),Gear,Venmo,10,10.0,2022-06-24 22:30:34,Bangladesh,Dhaka,Amazon.com,35,N,Payment site timed out
246,284,262,Engubona Orkoungr,11,Splint,Armor,Cash app,3,200.0,2022-04-19 02:12:43,United States,Los Angeles,Blacksmithery.com,26,Y,
247,286,874,Dlirels Acigel,60,Rod (Arcane Focus),Gear,Souls of my Enemys,1,10.0,2022-08-04 00:31:51,China,Shanghai,Etsy.com,38,Y,
248,287,349,Iocor Emeroti,28,Battleaxe,Weapons,Souls of my Enemys,6,10.0,2022-01-09 17:29:51,India,Delhi,Blacksmithery.com,39,Y,
249,288,358,Hebrid Pendexp,7,Breastplate,Armor,Gift card,9,400.0,2022-05-08 12:43:20,India,Mumbai,Walmart.com,44,N,Payment site timed out
250,289,552,Histin Womi,20,Mace,Weapons,Paypal,10,5.0,2022-02-09 10:21:27,China,Cangzhou,Amazon.com,47,N,Payment site timed out
251,290,113,Fids Ntathadrto,11,Splint,Armor,Souls of my Enemys,4,200.0,2022-08-04 00:41:22,United States,Los Angeles,Amazon.com,40,Y,
252,291,611,Mowal Tarmbsl,105,Rope (50 ft),Gear,Google pay,7,10.0,2022-01-25 19:36:01,United States,New York,yeoldestore.com,26,Y,
253,292,780,Rscindan Dothef,85,Grappling Hook,Gear,Apple pay,10,2.0,2022-07-22 21:03:38,United States,New York,Etsy.com,41,Y,
254,293,9,Manor Femio,87,Sledgehammer,Gear,Souls of my Enemys,10,2.0,2022-08-15 19:16:36,China,Zunyi,yeoldestore.com,41,N,Soul type not excepted
255,295,423,Onenke Ser,59,Orb (Arcane Focus),Gear,Credit Card,5,20.0,2022-04-25 18:25:12,United States,Los Angeles,Walmart.com,27,N,Insuffecient Funds
256,296,99,Wieurreee Ivident,11,Splint,Armor,Souls of my Enemys,10,200.0,2022-06-25 02:45:56,China,Yuncheng,Amazon.com,42,N,Soul type not excepted
257,297,745,Ova Ilortease,77,Fine Clothes,Gear,Paypal,4,150.0,2022-06-06 09:51:13,China,Linyi,Hardhat.com,48,N,Insuffecient Funds
258,298,944,Omo Renya,7,Breastplate,Armor,Apple pay,7,400.0,2022-03-24 06:37:25,India,Delhi,Etsy.com,42,N,Payment site timed out
259,299,459,Eeve Mur,75,Common Clothes,Gear,Cash app,2,5.0,2022-04-18 13:22:10,India,Mumbai,Hardhat.com,27,Y,
260,301,547,Jath Adin,93,Hourglass,Gear,Credit Card,6,25.0,2022-06-18 16:10:14,China,Xianyang,Hardhat.com,28,Y,
261,302,818,Bof Teth,37,Morningstar,Weapons,Paypal,4,15.0,2022-02-08 20:32:43,India,Delhi,Walmart.com,49,N,Insuffecient Funds
262,303,556,Oft Al~lor,100,Oil (Flask),Gear,Paypal,5,1.0,2022-02-17 16:38:31,China,Beijing,Walmart.com,50,N,Insuffecient Funds
263,306,703,Tands Mest,10,Chain Mail,Armor,Cash app,5,75.0,2022-07-28 18:03:05,India,Farīdābād,yeoldestore.com,28,N,Payment site timed out
264,307,226,Alyou Thee,79,Component Pouch,Gear,Google pay,10,25.0,2022-04-19 20:31:13,India,Indore,Etsy.com,27,N,Insuffecient Funds
265,308,855,Mandet Fiink,95,Ink (1 ounce bottle),Gear,Google pay,5,1.0,2022-03-26 22:50:23,Japan,Tokyo,Hardhat.com,28,N,Failed to Authenticate buyer
266,309,379,Ghoo Cendrendr,55,Crossbow Bolts (20),Gear,Google pay,4,10.0,2022-04-12 18:37:13,Greece,Athens,Hardhat.com,29,N,Payment site timed out
267,310,374,Ture Lanand,38,Pike,Weapons,Venmo,5,5.0,2022-06-30 06:59:00,India,Mumbai,Walmart.com,37,Y,
268,311,63,Andeden Oinmuc,37,Morningstar,Weapons,Venmo,9,15.0,2022-02-24 05:02:20,China,Zhuzhou,Hardhat.com,38,Y,
269,312,537,Wir Trec,56,Sling Bullets (20),Gear,Gift card,9,0.5,2022-04-08 13:12:43,United States,Washington,Amazon.com,46,Y,
270,313,812,Sora Burent,1,Padded,Armor,Venmo,9,5.0,2022-02-26 13:25:00,United States,San Jose,yeoldestore.com,39,N,Payment site timed out
271,314,246,Hectedes Coness,75,Common Clothes,Gear,Google pay,4,5.0,2022-08-16 03:48:36,Bangladesh,Dhaka,Hardhat.com,30,N,Failed to Authenticate buyer
272,315,781,Sede Pha,9,Ring Mail,Armor,Venmo,2,30.0,2022-01-03 00:40:27,Vietnam,Ho Chi Minh City,Etsy.com,40,Y,
273,316,309,Clasthare Hesicain,89,Amulet (Holy Symbol),Gear,Souls of my Enemys,3,5.0,2022-06-09 06:54:47,United States,Philadelphia,Amazon.com,44,N,Soul type not excepted
274,317,938,Crounot Ercthaw,99,Hooded Lantern,Gear,Google pay,1,5.0,2022-02-19 04:32:11,China,Chengdu,Walmart.com,31,Y,
275,318,585,Thithend Wsalpo,25,Dart,Weapons,Google pay,1,0.5,2022-04-17 03:53:25,China,Putian,Etsy.com,32,N,Failed to Authenticate buyer
276,319,369,Onsit Foontor,60,Rod (Arcane Focus),Gear,Credit Card,1,10.0,2022-02-05 04:29:09,India,Mumbai,Blacksmithery.com,29,N,Incorrect CCV
277,320,295,Atie Lratt,21,Quarterstaff,Weapons,Souls of my Enemys,7,2.0,2022-07-23 12:12:24,France,Paris,Amazon.com,45,N,Insuffecient Souls
278,321,15,Cholint Sthd,60,Rod (Arcane Focus),Gear,Google pay,9,10.0,2022-03-18 03:32:37,India,Delhi,Etsy.com,33,Y,
279,322,232,Let Tesensin,84,Yew Wand (Druidic Focus),Gear,Paypal,7,10.0,2022-03-27 01:29:39,China,Zhanjiang,Hardhat.com,51,N,Insuffecient Funds
280,323,118,Ikigave Sthatrthen,5,Chain Shirt,Armor,Cash app,4,50.0,2022-03-11 08:00:39,United States,New York,Amazon.com,29,Y,
281,324,951,Sisiv Branil,109,Waterskin,Gear,Cash app,9,2.0,2022-03-20 17:00:18,Brazil,São Paulo,Amazon.com,30,Y,
282,325,572,Mete Ainninto,105,Rope (50 ft),Gear,Cash app,7,10.0,2022-07-31 22:35:16,United Kingdom,London,LarpersTrove.com,31,N,Insuffecient Funds
283,326,831,Siead Hyofi,59,Orb (Arcane Focus),Gear,Paypal,10,20.0,2022-06-04 06:24:25,Indonesia,Jakarta,yeoldestore.com,52,Y,
284,329,537,Wir Trec,12,Plate,Armor,Souls of my Enemys,4,1500.0,2022-01-18 19:26:31,United States,Washington,yeoldestore.com,46,Y,
285,330,966,Atuin Pthec,59,Orb (Arcane Focus),Gear,Credit Card,10,20.0,2022-05-17 03:21:34,United States,Los Angeles,Etsy.com,30,N,Incorrect CCV
286,331,591,Cetha Owemionsi,37,Morningstar,Weapons,Credit Card,3,15.0,2022-02-20 06:44:49,Russia,Saint Petersburg,LarpersTrove.com,31,N,Incorrect CCV
287,332,45,Wegesctofo Thead,31,Greataxe,Weapons,Gift card,1,50.0,2022-06-19 04:42:46,Mexico,Mexico City,yeoldestore.com,48,N,Insuffecient Funds
288,333,927,Fiof Sasunon,13,Shield,Armor,Venmo,9,10.0,2022-01-27 07:54:03,Indonesia,Jakarta,Blacksmithery.com,41,Y,
289,334,67,Onofi Nusesa,49,Longbow,Weapons,Souls of my Enemys,9,50.0,2022-04-24 21:50:22,United States,Houston,Blacksmithery.com,47,Y,
290,335,463,Llond Ramsl,57,Antitoxin (vial),Gear,Venmo,5,50.0,2022-06-09 07:50:20,South Korea,Seoul,Blacksmithery.com,42,N,Payment site timed out
291,336,4,Nveto Reil,10,Chain Mail,Armor,Google pay,6,75.0,2022-04-30 08:08:33,Turkey,Istanbul,Blacksmithery.com,34,N,Failed to Authenticate buyer
292,337,509,Ingempp Teeetherta,91,Reliquary (Holy Symbol),Gear,Credit Card,4,5.0,2022-01-13 03:25:27,China,Cangzhou,Blacksmithery.com,32,Y,
293,338,738,Stothilak Fopthera,28,Battleaxe,Weapons,Cash app,2,10.0,2022-04-24 05:25:37,Indonesia,Jakarta,Walmart.com,32,Y,
294,339,167,But Isinti,43,War Pick,Weapons,Google pay,1,5.0,2022-06-13 22:51:48,Japan,Ōsaka,Walmart.com,35,N,Payment site timed out
295,340,498,Perspimer Atesurons,62,Wand (Arcane Focus),Gear,Souls of my Enemys,3,10.0,2022-04-26 01:45:27,Mexico,Guadalajara,yeoldestore.com,48,N,Insuffecient Souls
296,341,329,Idichel Thbeadut,44,Warhammer,Weapons,Venmo,5,15.0,2022-01-23 17:54:40,Indonesia,Jakarta,Walmart.com,43,N,Payment site timed out
297,342,816,Tortherar Terol,76,Costume Clothes,Gear,Venmo,7,15.0,2022-06-21 16:45:07,China,Shenzhen,yeoldestore.com,44,N,Payment site timed out
298,344,983,Onereveral Ased,48,Heavy Crossbow,Weapons,Paypal,9,50.0,2022-01-31 10:38:54,Japan,Ōsaka,Hardhat.com,54,Y,
299,345,77,Tara Buber,8,Half Plate,Armor,Paypal,4,750.0,2022-06-27 09:17:07,India,Bangalore,Amazon.com,55,Y,
300,346,56,Fitherio Indig,91,Reliquary (Holy Symbol),Gear,Credit Card,4,5.0,2022-04-13 03:14:42,United States,New York,Blacksmithery.com,33,N,Failed to Authenticate buyer
301,347,670,Dorrae Geduth,108,Vial,Gear,Google pay,1,1.0,2022-01-17 06:03:25,Japan,Tokyo,LarpersTrove.com,36,Y,
302,348,413,Tuld Woing,10,Chain Mail,Armor,Paypal,1,75.0,2022-06-17 10:15:52,China,Tangshan,yeoldestore.com,56,Y,
303,350,784,Ctomitoor Ist,21,Quarterstaff,Weapons,Cash app,10,2.0,2022-03-14 19:50:37,India,Delhi,Hardhat.com,34,N,Payment site timed out
304,351,324,Coman Bilealard,42,Trident,Weapons,Venmo,1,5.0,2022-06-29 15:05:00,United States,Manhattan,Walmart.com,45,Y,
305,352,806,Thiv Rsi,5,Chain Shirt,Armor,Cash app,9,50.0,2022-07-21 08:11:28,Argentina,Buenos Aires,Walmart.com,35,N,Payment site timed out
306,353,940,Wionincu Precofis,70,Candle,Gear,Paypal,3,1.0,2022-08-01 19:28:52,United States,San Francisco,yeoldestore.com,57,Y,
307,354,54,Iofic Inn,4,Hide,Armor,Cash app,5,10.0,2022-06-21 08:13:15,United States,Houston,Etsy.com,36,N,Insuffecient Funds
308,355,441,Medic Thoure,6,Scale Mail,Armor,Cash app,3,50.0,2022-02-19 06:26:45,Egypt,Cairo,Walmart.com,37,N,Insuffecient Funds
309,356,474,Iser Ffigrcol,79,Component Pouch,Gear,Paypal,2,25.0,2022-05-21 01:09:00,China,Qingdao,LarpersTrove.com,58,N,Failed to Authenticate buyer
310,357,793,Batuns Ang,89,Amulet (Holy Symbol),Gear,Venmo,8,5.0,2022-02-28 05:53:02,China,Suzhou,Walmart.com,46,Y,
311,358,819,Taron Ndseendus,37,Morningstar,Weapons,Gift card,6,15.0,2022-03-26 12:26:27,France,Paris,Etsy.com,49,Y,
312,359,862,Isetape Arer,9,Ring Mail,Armor,Credit Card,9,30.0,2022-04-26 19:06:28,United States,Atlanta,Amazon.com,34,N,Incorrect CCV
313,361,803,Rersyonese Urseee,50,Net,Weapons,Apple pay,10,1.0,2022-08-08 19:16:32,United States,New York,Etsy.com,45,Y,
314,362,925,Per Giceve,81,Sprig of Mistletoe (Druidic Focus),Gear,Paypal,1,1.0,2022-07-30 20:22:01,China,Suzhou,Amazon.com,59,Y,
315,363,623,Wathanunth Wendsthnt,98,Bullseye Lantern,Gear,Gift card,2,10.0,2022-01-16 04:20:01,France,Paris,Walmart.com,50,N,Insuffecient Funds
316,364,816,Tortherar Terol,23,Spear,Weapons,Gift card,5,10.0,2022-01-16 04:25:46,China,Shenzhen,Amazon.com,51,Y,
317,366,727,Wiedi Vit,8,Half Plate,Armor,Credit Card,3,750.0,2022-07-08 13:11:38,United States,Jacksonville,Amazon.com,37,N,Card Type Not Supported
318,367,674,Pstertier Dsprcrg,29,Flail,Weapons,Venmo,2,10.0,2022-02-15 13:37:23,India,Delhi,LarpersTrove.com,47,N,Payment site timed out
319,368,209,Tiemou Ryoryori,81,Sprig of Mistletoe (Druidic Focus),Gear,Credit Card,3,1.0,2022-02-20 00:02:00,United States,New York,Amazon.com,38,N,Failed to Authenticate buyer
320,370,933,Dinitis Taneanc,100,Oil (Flask),Gear,Apple pay,2,1.0,2022-07-08 13:47:13,China,Anshan,yeoldestore.com,46,Y,
321,371,266,Pryeyw Gingidede,108,Vial,Gear,Cash app,3,1.0,2022-06-18 22:07:41,China,Chengdu,Blacksmithery.com,38,Y,
322,373,528,Felld Tonsimes,32,Greatsword,Weapons,Gift card,2,50.0,2022-03-24 22:15:03,Vietnam,Ho Chi Minh City,Etsy.com,52,N,Failed to Authenticate buyer
323,374,259,Savere Ther,105,Rope (50 ft),Gear,Cash app,1,10.0,2022-05-13 22:17:24,United States,Los Angeles,Walmart.com,39,Y,
324,375,65,Anein Asith,76,Costume Clothes,Gear,Souls of my Enemys,4,15.0,2022-02-17 12:37:58,India,Allahābād,Blacksmithery.com,49,N,Soul type not excepted
325,376,593,Dippdos Thisab,6,Scale Mail,Armor,Google pay,5,50.0,2022-04-29 03:47:22,United States,New York,Blacksmithery.com,37,N,Insuffecient Funds
326,377,386,Asif Aypredan,56,Sling Bullets (20),Gear,Google pay,3,0.5,2022-08-15 03:13:09,United States,New York,Hardhat.com,38,Y,
327,378,398,Uther Erowio,2,Leather,Armor,Credit Card,2,10.0,2022-01-07 19:32:45,China,Guangzhou,Amazon.com,41,N,None
328,379,470,Soteresere Thowanf,104,Robes,Gear,Paypal,4,10.0,2022-04-21 02:18:07,Pakistan,Karachi,Walmart.com,60,N,Failed to Authenticate buyer
329,380,4,Nveto Reil,56,Sling Bullets (20),Gear,Apple pay,10,0.5,2022-02-26 04:30:35,Turkey,Istanbul,Blacksmithery.com,47,N,Payment site timed out
330,381,74,Icoremisu Ronlys,57,Antitoxin (vial),Gear,Venmo,4,50.0,2022-05-02 10:16:35,Argentina,Buenos Aires,Walmart.com,48,N,Payment site timed out
331,382,34,Omathed Decorongh,43,War Pick,Weapons,Paypal,1,5.0,2022-03-17 16:55:02,China,Zhengzhou,Walmart.com,61,Y,None
332,383,934,Athac Bluariede,9,Ring Mail,Armor,Credit Card,6,30.0,2022-07-30 08:39:25,China,Nanchong,Amazon.com,42,N,Card reported stolen
333,385,283,Mporefell Oryemithe,96,Ink Pen,Gear,Venmo,8,0.2,2022-06-20 08:56:07,India,Hyderābād,Blacksmithery.com,49,Y,
334,386,153,Telinsc Ter,31,Greataxe,Weapons,Credit Card,3,50.0,2022-03-03 15:49:03,India,Delhi,LarpersTrove.com,43,N,Incorrect CCV
335,387,605,Then Thewess,33,Halberd,Weapons,Venmo,7,20.0,2022-07-06 01:31:12,United States,New York,LarpersTrove.com,50,N,Insuffecient Funds
336,388,555,Thish Dutof,86,Hammer,Gear,Cash app,5,1.0,2022-02-19 15:23:52,United States,New York,Blacksmithery.com,40,N,Payment site timed out
337,389,335,Uipalth Irerinsale,75,Common Clothes,Gear,Google pay,3,5.0,2022-03-24 15:00:58,United States,New York,Hardhat.com,39,Y,
338,390,750,Jummow Sespr,10,Chain Mail,Armor,Venmo,1,75.0,2022-04-22 18:52:36,China,Chengde,Hardhat.com,51,Y,
339,391,848,Concl Ronu,1,Padded,Armor,Gift card,6,5.0,2022-04-03 04:34:47,Egypt,Cairo,Blacksmithery.com,53,N,Payment site timed out
