order_id,customer_id,customer_name,product_id,product_name,product_category_main,product_category_sub,         product_category_sub_sub,payment_type,qty,price,datetime,country,city,e-commerce_website_name,payment_tnx_success,failure_reason
5948411,162729,  Rosa Huel,294302274, Henri Wintermans Corona Sumatra Single,  Home & Ents ,  Newsagent & Tobacconist ,  Tobacconist, Card,9,6.09, 2021-03-13 15:36:38,  Ireland,  Dublin, Tesco, Y, 
5948412,172126,  Denita Gaylord,272481612, Simoniz Microfibre Drying Cloth,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,6,6, 2021-12-18 19:14:01,  UK,  London, Aldi, Y, 
5948413,172126,  Denita Gaylord,272481612, Simoniz Microfibre Drying Cloth,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,6,6, 2021-12-18 19:14:01,  UK,  London, Aldi, Y, 
5948414,856688,  Hugh Crist,304344698, Pinata Stick And Mask,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,5,2, 2021-12-18 11:43:16,  UK,  London, Amazon, Y, 
5948415,856688,  Hugh Crist,304344698, Pinata Stick And Mask,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,5,2, 2021-12-18 11:43:16,  UK,  London, Amazon, Y, 
5948416,313081,  Emile Fisher,297347354, Command Decorate Clip Value Pack 40 Clips 48 Strips,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,1,5.5, 2021-12-22 19:18:41,  Ireland,  Galway, Amazon, Y, 
5948417,102707,  Kieth OKeefe,308931158, Fox & Ivy Chantilly Dipping Bowl,  Home & Ents ,  Cooking & Dining ,  Tableware, Wallet,6,2.5, 2021-11-12 13:33:17,  Ireland,  Galway, Tesco, Y, 
5948418,453320,  Grove Schmeler,288615114,Purple Balloons 15Pk,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,2,1, 2021-11-27 08:21:44,  UK,  London, Tesco, Y, 
5948419,453320,  Grove Schmeler,288615114,Purple Balloons 15Pk,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,2,1, 2021-11-27 08:21:44,  UK,  London, Tesco, Y, 
5948420,420267,  Ruthie Hayes,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,1,16, 2021-09-08 14:19:27,  Czech Republic,  Czechia, alza.cz, Y, 
5948421,824070,  Takisha Rolfson,294820115, Ring First Aid Kit,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,12, 2021-06-01 18:46:19,  UK,  Chathom, Tesco, Y, 
5948422,487096,  Romaine Bradtke,295335671,Multi Purpose Silicon Sealant 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,3, 2021-12-15 08:42:12,  UK,  Chelmsford, Amazon, Y, 
5948423,80334,  Vinton Gaylord,306056039, Command Matte Hook,  Home & Ents ,  DIY & Car Care ,  DIY, Card,2,6.5, 2021-10-19 13:56:43,  Hungary,  Budapest, Amazon, Y, 
5948424,88997,  Sue Krajcik,308289624, Bee Pom Pom Pens,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,2,1.5, 2021-11-25 08:25:15,  UK,  London, Tesco, Y, 
5948425,88997,  Sue Krajcik,308289624, Bee Pom Pom Pens,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,2,1.5, 2021-11-25 08:25:15,  UK,  London, Tesco, Y, 
5948426,439984,  Scottie Barton,305411554, Scented Bath Bomb,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,9,2, 2021-10-06 09:24:12,  UK,  Battle Hill, Tesco, Y, 
5948427,893579,  Libby Kiehn,252990458,Finest Sun Dried Tomato Garlic & Basil Sauce 340G,  Food Cupboard ,  Cooking Sauces- Meal Kits & Sides ,  Italian, Card,3,1.4, 2021-08-12 18:55:35,  Hungary,  Gyor, Amazon, Y, 
5948428,893579,  Libby Kiehn,252990458,Finest Sun Dried Tomato Garlic & Basil Sauce 340G,  Food Cupboard ,  Cooking Sauces- Meal Kits & Sides ,  Italian, Card,3,1.4, 2021-08-12 18:55:35,  Hungary,  Gyor, Amazon, Y, 
5948429,984524,  Miles OHara,301682780, Aromatherapy Hawaii Can Cherry,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,8,3, 2021-12-01 08:07:51,  UK,  London, Tesco, Y, 
5948430,984524,  Miles OHara,301682780, Aromatherapy Hawaii Can Cherry,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,8,3, 2021-12-01 08:07:51,  UK,  London, Tesco, Y, 
5948431,73831,  Cherryl Wilkinson,303099684, Dragon Universal All Purpose Filler 330G,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,1,3, 2021-12-13 15:41:19,  UK,  Chathom, Aldi, Y, 
5948432,497338,  Alfredo Kozey,250126359,Numerical Candle 6,  Home & Ents ,  Party Decorations & Party Supplies ,  Birthday Candles, Wallet,8,0.6, 2021-12-19 13:38:56,  UK,  Chelmsford, Amazon, Y, 
5948433,638892,  Laisha Fadel,294302274, Henri Wintermans Corona Sumatra Single,  Home & Ents ,  Newsagent & Tobacconist ,  Tobacconist, Wallet,5,6.09, 2021-10-03 11:29:53,  Ireland,  Dublin, Tesco, Y, 
5948434,865564,  Hertha Adams,301794906, Always Platinum Normal Size 1 Sanitary Towels With Wings 12,  Health & Beauty ,  Womens Toiletries ,  Sanitary Protection & Intimate Wash, Wallet,10,1.5, 2021-12-04 08:30:38,  Ireland,  Dublin, Aldi, Y, 
5948435,886110,  Kerry Satterfield,290802472,4 Inch Roller,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,10,2.2, 2021-12-16 14:04:38,  Hungary,  Gyor, Mediamarkt, Y, 
5948436,886110,  Kerry Satterfield,290802472,4 Inch Roller,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,10,2.2, 2021-12-16 14:04:38,  Hungary,  Gyor, Mediamarkt, Y, 
5948437,901819,  Newton Johnston,308750821, Rainbow Bouncy Putty,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,6,2, 2021-10-26 20:39:35,  UK,  Chelmsford, Tesco, Y, 
5948438,346601,  Atlas Berge,305719778, Jml Handy Brite,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,9.99, 2021-05-07 20:11:36,  Czech Republic,  Czechia, Amazon, Y, 
5948439,125093,  Sherilyn Conroy,295335705,Purpose Filler 330G Tube,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,2, 2021-01-05 13:36:32,  Hungary,  Gyor, Tesco, Y, 
5948440,125093,  Sherilyn Conroy,295335705,Purpose Filler 330G Tube,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,2, 2021-01-05 13:36:32,  Hungary,  Gyor, Tesco, Y, 
5948441,764627,  Arron Ortiz,291528576, Yankee Candle Fluffy Towel Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,2.5, 2021-12-27 19:08:23,  UK,  Chelmsford, Amazon, Y, 
5948442,448487,  Hester Schowalter,297347400, Unibond Whiteteq Expanding Foam,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,8, 2021-12-11 19:24:04,  UK,  Chathom, Tesco, Y, 
5948443,451825,  Ashly Schimmel,279669599, Command White Wire Hooks 2 Pack,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,3, 2021-12-01 09:12:37,  UK,  London, Tesco, Y, 
5948444,451825,  Ashly Schimmel,279669599, Command White Wire Hooks 2 Pack,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,3, 2021-12-01 09:12:37,  UK,  London, Tesco, Y, 
5948445,184576,  Nylah Fritsch,287006981,Wood Preserver & Fence Care Brush,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,0.65, 2021-06-10 10:48:54,  UK,  Chathom, Tesco, Y, 
5948446,802240,  Quentin Eichmann,272374929,Coconut Cream 160Ml,  Food Cupboard ,  Cooking Sauces- Meal Kits & Sides ,  Thai, Card,4,1, 2021-12-26 18:14:24,  UK,  London, Tesco, Y, 
5948447,802240,  Quentin Eichmann,272374929,Coconut Cream 160Ml,  Food Cupboard ,  Cooking Sauces- Meal Kits & Sides ,  Thai, Card,4,1, 2021-12-26 18:14:24,  UK,  London, Tesco, Y, 
5948448,324681,  Elana Leffler,302200503, Aromatherapy Ventis Bottle Cherry Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,2.5, 2021-07-20 16:14:49,  UK,  Chathom, Tesco, Y, 
5948449,376991,  Dorthey Bradtke,281078823, Yankee Candle Clean Cotton Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,2.5, 2021-10-21 08:03:20,  UK,  London, Tesco, Y, 
5948450,376991,  Dorthey Bradtke,281078823, Yankee Candle Clean Cotton Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,2.5, 2021-10-21 08:03:20,  UK,  London, Tesco, Y, 
5948451,172765,  Gunda Cruickshank,254890339, Cadbury Hot Chocolate Cocoa Powder 250G,  Drinks ,  Hot Chocolate & Malted Drinks ,  Hot Chocolate & Cocoa, Card,2,2, 2021-03-21 17:34:16,  Ireland,  Cork, Tesco, Y, 
5948452,229492,  Olar Kirlin,308386653, Led Bottle Lights,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,7,4, 2021-08-20 15:15:52,  UK,  London, Tesco, Y, 
5948453,229492,  Olar Kirlin,308386653, Led Bottle Lights,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,7,4, 2021-08-20 15:15:52,  UK,  London, Tesco, Y, 
5948454,666785,  Kamora Terry,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,8.5, 2021-07-04 11:37:47,  UK,  Aberystwyth, Tesco, Y, 
5948455,294228,  Orilla Zieme,304717908, Redex 5W-30 Vw 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Electronic,6,16, 2021-12-10 10:32:10,  UK,  Chathom, Amazon, Y, 
5948456,824562,  Ashli Yost,281078817, Yankee Candle Black Cherry Car Jar Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,2.5, 2021-11-10 18:04:10,  UK,  Aberystwyth, Tesco, Y, 
5948457,39157,  Dewey Koss,294515097,Happy B Day Balloons Pink 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,1,1.25, 2021-06-09 16:59:38,  Hungary,  Budapest, Tesco, Y, 
5948458,490102,  Angelic Padberg,294820115, Ring First Aid Kit,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,3,12, 2021-03-14 09:43:38,  UK,  Chelmsford, Tesco, Y, 
5948459,81248,  Louvenia Nitzsche,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,1,16, 2021-11-02 08:14:08,  Czech Republic,  Brno, bazos, Y, 
5948460,46377,  Agnes Wuckert,293097760,Carded Ocean Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,1, 2021-11-25 13:25:59,  UK,  Chelmsford, Tesco, Y, 
5948461,857353,  Neva Dickens,288952175,Pink Balloons 15Pk,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,2,1, 2021-12-18 09:50:25,  UK,  Chelmsford, Tesco, Y, 
5948462,133229,  Lesly OKon,267551779,Star Balloon 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,9,1.25, 2021-04-23 11:59:33,  UK,  Chathom, Tesco, Y, 
5948463,464132,  Isidor Goyette,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,10, 2021-12-22 11:03:08,  UK,  London, Tesco, Y, 
5948464,464132,  Isidor Goyette,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,10, 2021-12-22 11:03:08,  UK,  London, Tesco, Y, 
5948465,399787,  Jacquelyn Schaden,285281593,5W40 Fully Synthetic Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,3,12, 2021-03-20 17:54:18,  Ireland,  Galway, Tesco, Y, 
5948466,607459,  Amit Marvin,291717525, Rubber Ducks 4 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Wallet,6,2, 2021-10-12 12:14:41,  Ireland,  Cork, Tesco, Y, 
5948467,847274,  Cherise Gerlach,304344698, Pinata Stick And Mask,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Wallet,2,2, 2021-12-03 08:04:41,  UK,  Chathom, Amazon, Y, 
5948468,885009,  Lyn Walsh,304668659, Redex Pre-Mot Diesel 400Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Electronic,10,10, 2021-12-16 19:42:38,  UK,  Chathom, Aldi, Y, 
5948469,85364,  Karyme Ritchie,272374929,Coconut Cream 160Ml,  Food Cupboard ,  Cooking Sauces- Meal Kits & Sides ,  Thai, Card,3,1, 2021-06-20 17:19:34,  UK,  Chelmsford, Tesco, Y, 
5948470,728349,  Jalynn Rutherford,284350409, Unibond Triple Protection Grout Reviver,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,6, 2021-02-28 09:21:57,  Ireland,  Limerick, Tesco, Y, 
5948471,825349,  Adolphus Vandervort,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,10, 2021-07-12 20:32:57,  UK,  London, Tesco, N, Insufficient credit
5948472,825349,  Adolphus Vandervort,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,10, 2021-07-12 20:32:57,  UK,  London, Tesco, N, Insufficient credit
5948473,798937,  Odie Cruickshank,285281495,10W40 Part Synthetic Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,2,10, 2021-11-07 13:38:04,  Ireland,  Galway, Amazon, Y, 
5948474,696249,  Debby Lynch,308122321, Blue Balloon Arch 60 Balloons,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,8,10, 2021-12-28 20:14:33,  UK,  London, Tesco, N, Insufficient credit
5948475,696249,  Debby Lynch,308122321, Blue Balloon Arch 60 Balloons,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,8,10, 2021-12-28 20:14:33,  UK,  London, Tesco, N, Insufficient credit
5948476,893890,  Germaine Torphy,304727171, Unicorn Figure Balloon,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,3,4, 2021-07-12 19:57:13,  UK,  Battle Hill, Tesco, Y, 
5948477,66083,  Sonya Reilly,250090987, Jelly Belly Air Freshener Very Cherry,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,4,2.75, 2021-11-01 14:03:22,  UK,  Chathom, Tesco, Y, 
5948478,236452,  Ireland Schimmel,293097511,2Pc Microfibre Washndry,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,5, 2021-10-07 10:57:08,  UK,  London, Tesco, Y, 
5948479,236452,  Ireland Schimmel,293097511,2Pc Microfibre Washndry,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,5, 2021-10-07 10:57:08,  UK,  London, Tesco, Y, 
5948480,892262,  Deward Rogahn,295335665,Decorating Caulk 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,1.5, 2021-12-08 13:07:14,  UK,  Chelmsford, Amazon, Y, 
5948481,677890,  Aiyana Kuphal,296225720, Yankee Large Jar Cosy Up,  Home & Ents ,  Home Accessories ,  Candles, Card,3,14, 2021-10-19 16:57:48,  UK,  Aberystwyth, Tesco, Y, 
5948482,936187,  Arlene Vandervort,285281472,15W40 Mineral Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,8,10, 2021-12-05 12:54:57,  UK,  London, Amazon, Y, 
5948483,936187,  Arlene Vandervort,285281472,15W40 Mineral Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,8,10, 2021-12-05 12:54:57,  UK,  London, Amazon, Y, 
5948484,505092,  Beau Reichert,302869397, Nuby Water Wheel,  Home & Ents ,  Toys & Games ,  Baby & Toddler Toys, Wallet,4,10, 2021-10-21 13:14:32,  Ireland,  Dublin, Tesco, Y, 
5948485,437610,  Miriah Glover,308121967, Pink Balloon Arch 60 Balloons,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Wallet,9,10, 2021-12-27 20:40:14,  UK,  Chelmsford, Amazon, Y, 
5948486,826026,  Loda Lemke,294347059,Carded Fresh Linen Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,5,1, 2021-12-09 08:35:28,  Ireland,  Dublin, Amazon, Y, 
5948487,927694,  Hilbert Kerluke,289544372, Command Clear Utensil Hooks 3 Hook 4 Strips,  Home & Ents ,  DIY & Car Care ,  DIY, Card,2,2.5, 2021-12-23 17:58:34,  UK,  London, Tesco, N, Insufficient credit
5948488,927694,  Hilbert Kerluke,289544372, Command Clear Utensil Hooks 3 Hook 4 Strips,  Home & Ents ,  DIY & Car Care ,  DIY, Card,2,2.5, 2021-12-23 17:58:34,  UK,  London, Tesco, N, Insufficient credit
5948489,415914,  Madilyn Effertz,296337771, Simoniz Air Con Refresh 150Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,4, 2021-03-11 11:25:20,  Ireland,  Dublin, Tesco, Y, 
5948490,337877,  Nakisha Kshlerin,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,6,8.5, 2021-12-13 19:08:56,  UK,  London, Amazon, Y, 
5948491,337877,  Nakisha Kshlerin,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,6,8.5, 2021-12-13 19:08:56,  UK,  London, Amazon, Y, 
5948492,787720,  Hilah Simonis,304668659, Redex Pre-Mot Diesel 400Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,10,10, 2021-12-21 18:43:50,  Ireland,  Galway, Amazon, Y, 
5948493,545433,  Venessa Schultz,294820115, Ring First Aid Kit,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,12, 2021-11-05 15:45:52,  UK,  London, Tesco, Y, 
5948494,545433,  Venessa Schultz,294820115, Ring First Aid Kit,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,12, 2021-11-05 15:45:52,  UK,  London, Tesco, Y, 
5948495,346503,  Bunk Anderson,285281754, Unibond Aero 360 Moisture Absorber,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,15, 2021-11-08 17:19:42,  Hungary,  Budapest, Mediamarkt, Y, 
5948496,254553,  Gottlieb Jacobson,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,5, 2021-08-02 12:15:07,  UK,  Chathom, Tesco, Y, 
5948497,736104,  Lina Durgan,290644727,Holographic Balloon Ribbon,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,4,1, 2021-09-24 09:57:41,  UK,  Battle Hill, Tesco, Y, 
5948498,884750,  Karri Kuhlman,293097799,Carded New Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,8,1, 2021-11-24 19:15:55,  Ireland,  Cork, Tesco, Y, 
5948499,21419,  Savannah Bednar,263371474, Whiskas Adult Complete Duck & Turkey 2Kg,  Pets ,  Cat Food & Accessories ,  Bulk Cat Food, Card,7,3.99, 2021-05-25 12:41:37,  Ireland,  Cork, Tesco, Y, 
5948500,549367,  Maxwell Anderson,294347042,Carded Ice Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Electronic,6,1, 2021-12-26 11:30:29,  Ireland,  Galway, Aldi, Y, 
5948501,205443,  Marlee Kihn,306854159, Scentos On The Go Activity Bags,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Wallet,9,2, 2021-08-09 16:48:03,  Ireland,  Cork, Tesco, Y, 
5948502,578105,  Kenji Muller,295208102, Unibond Aero 360 Refill Lavender,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,8,8, 2021-12-16 19:20:48,  UK,  Chathom, Amazon, Y, 
5948503,644132,  Rella Ziemann,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,16, 2021-10-27 11:49:48,  Ireland,  Galway, Tesco, Y, 
5948504,311993,  Hoke Gislason,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,3,5, 2021-12-20 20:53:16,  Czech Republic,  Brno, bazos, Y, 
5948505,528242,  Octavia Cummerata,307140744, Dr. Oetker Red Velvet Cake Mix 425G,  Food Cupboard ,  Home Baking ,  Ready Made Mixes, Card,5,2, 2021-09-14 19:56:27,  UK,  London, Tesco, Y, 
5948506,528242,  Octavia Cummerata,307140744, Dr. Oetker Red Velvet Cake Mix 425G,  Food Cupboard ,  Home Baking ,  Ready Made Mixes, Card,5,2, 2021-09-14 19:56:27,  UK,  London, Tesco, Y, 
5948507,736885,  Eden Carter,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,16, 2021-03-14 16:56:07,  UK,  London, Tesco, N, Insufficient credit
5948508,736885,  Eden Carter,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,16, 2021-03-14 16:56:07,  UK,  London, Tesco, N, Insufficient credit
5948509,885495,  Winifred Watsica,261841117,Loss Free Brush 1,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,1.5, 2021-09-05 08:41:50,  Hungary,  Gyor, Amazon, Y, 
5948510,885495,  Winifred Watsica,261841117,Loss Free Brush 1,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,1.5, 2021-09-05 08:41:50,  Hungary,  Gyor, Amazon, Y, 
5948511,51152,  Dempsey Mann,295010082, Command Picture Hanging Small Value Pack 12 Sets,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,4,6, 2021-11-22 19:21:40,  Ireland,  Dublin, Tesco, Y, 
5948512,304866,  Alanna Kreiger,298571299, Sterling Screws And Wall Plugs Large Set,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,2.5, 2021-12-04 09:32:24,  UK,  Chathom, Tesco, Y, 
5948513,145051,  Iliana Moore,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,5, 2021-12-28 13:57:58,  UK,  Accrington, Amazon, Y, 
5948514,302386,  Koen Price,287525769, Simoniz Leather Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,3, 2021-10-01 12:38:19,  Czech Republic,  Czechia, alza.cz, Y, 
5948515,321555,  Ephriam Ratke,305254307, Skinny Tan Gradual Tanner 125Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Wallet,9,15, 2021-10-17 14:08:56,  Ireland,  Cork, Tesco, Y, 
5948516,490214,  Odile Hahn,303099678, Dragon Universal All Purpose Filler 1.5 Kilograms,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,4, 2021-10-25 17:45:38,  Hungary,  Gyor, Amazon, Y, 
5948517,490214,  Odile Hahn,303099678, Dragon Universal All Purpose Filler 1.5 Kilograms,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,4, 2021-10-25 17:45:38,  Hungary,  Gyor, Amazon, Y, 
5948518,435900,  Hampton Mraz,290644727,Holographic Balloon Ribbon,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,6,1, 2021-06-20 12:48:10,  Ireland,  Galway, Tesco, Y, 
5948519,74263,  Chasity Ryan,304668659, Redex Pre-Mot Diesel 400Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,10, 2021-03-28 18:41:14,  Ireland,  Cork, Tesco, Y, 
5948520,160654,  Lucio Brown,305488029,Glass And Insect Cleaner 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,1.5, 2021-12-18 17:53:09,  UK,  London, Tesco, Y, 
5948521,160654,  Lucio Brown,305488029,Glass And Insect Cleaner 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,1.5, 2021-12-18 17:53:09,  UK,  London, Tesco, Y, 
5948522,507450,  Carisa Jast,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,8.5, 2021-07-06 10:30:00,  UK,  London, Tesco, N, Insufficient credit
5948523,507450,  Carisa Jast,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,8.5, 2021-07-06 10:30:00,  UK,  London, Tesco, N, Insufficient credit
5948524,808037,  Maria Mohr,303099684, Dragon Universal All Purpose Filler 330G,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,9,3, 2021-11-17 17:02:03,  Hungary,  Gyor, Mediamarkt, Y, 
5948525,808037,  Maria Mohr,303099684, Dragon Universal All Purpose Filler 330G,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,9,3, 2021-11-17 17:02:03,  Hungary,  Gyor, Mediamarkt, Y, 
5948526,315186,  Alvah OReilly,295335705,Purpose Filler 330G Tube,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,2, 2021-01-10 19:41:11,  Hungary,  Budapest, Tesco, Y, 
5948527,886444,  Pinkey Hessel,294302274, Henri Wintermans Corona Sumatra Single,  Home & Ents ,  Newsagent & Tobacconist ,  Tobacconist, Card,9,6.09, 2021-10-19 09:16:19,  UK,  London, Tesco, Y, 
5948528,886444,  Pinkey Hessel,294302274, Henri Wintermans Corona Sumatra Single,  Home & Ents ,  Newsagent & Tobacconist ,  Tobacconist, Card,9,6.09, 2021-10-19 09:16:19,  UK,  London, Tesco, Y, 
